[2021-10-18 16:53:32,623][INFO][4498935296][main.py:88]SSRSpeed 1.01, Web Api Version 0.5.2
[2021-10-18 16:53:32,624][INFO][4498935296][requirements_check.py:73]Checking libsodium.
[2021-10-18 16:56:02,724][INFO][4498935296][speed_test_methods.py:72]Testing latency to server.
[2021-10-18 16:56:04,509][INFO][4498935296][speed_test_methods.py:68]Testing latency to google.
[2021-10-18 16:56:07,771][INFO][4498935296][geo_ip.py:63]Starting Geo IP.
[2021-10-18 16:56:08,795][INFO][4498935296][speed_test.py:127]Node outbound IP : 50.7.253.98, Geo : Singapore Singapore, Fdcservers
[2021-10-18 16:56:08,796][INFO][4498935296][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-18 16:56:11,324][INFO][4498935296][speed_test.py:164]Netflix test result: 未解锁.
[2021-10-18 16:56:11,324][INFO][4498935296][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-18 16:56:14,639][INFO][4498935296][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-18 16:56:14,640][WARNING][4498935296][speed_test.py:374]Re-testing node.
[2021-10-18 16:56:14,640][INFO][4498935296][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-18 16:56:14,640][INFO][4498935296][speed_test.py:386][netflix] - [新加坡高级 IEPL 中继 C02 Netflix] - Loss: [0.00%] - TCP Ping: [78.00] - Google Loss: [0.00%] - Google Ping: [325.00] - AvgStSpeed: [0.00MB/s] - AvgMtSpeed: [0.00MB/s] - NAT Type: Full-cone NAT - Internal End: 10.10.20.57:54320 - Public End: 50.7.253.98:19425
[2021-10-18 16:56:14,640][INFO][4498935296][base_client.py:52] ========== 
[2021-10-18 16:56:15,645][INFO][4498935296][speed_test.py:242]Starting test netflix - 新加坡高级 IEPL 中继 C03 Netflix [13/13]
[2021-10-18 16:56:15,653][INFO][4498935296][client_shadowsocks.py:36]Starting Shadowsocks-libev with server sgp13.cathayroute.com:33400
[2021-10-18 16:56:16,658][INFO][4498935296][speed_test.py:276]Client started.
[2021-10-18 16:56:17,662][INFO][4498935296][geo_ip.py:46]Translating sgp13.cathayroute.com to ipv4.
[2021-10-18 16:56:17,663][INFO][4498935296][geo_ip.py:63]Starting Geo IP.
[2021-10-18 16:56:18,655][INFO][4498935296][speed_test.py:111]Node inbound IP : 162.14.13.189, Geo : Hong Kong Unknown City, Tencent cloud computing
[2021-10-18 16:56:18,656][INFO][4498935296][speed_test_methods.py:72]Testing latency to server.
[2021-10-18 16:56:20,818][INFO][4498935296][speed_test_methods.py:68]Testing latency to google.
[2021-10-18 16:56:23,327][INFO][4498935296][geo_ip.py:63]Starting Geo IP.
[2021-10-18 16:56:24,371][INFO][4498935296][speed_test.py:127]Node outbound IP : 50.7.253.98, Geo : Singapore Singapore, Fdcservers
[2021-10-18 16:56:24,372][INFO][4498935296][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-18 16:56:26,866][INFO][4498935296][speed_test.py:164]Netflix test result: 未解锁.
[2021-10-18 16:56:26,866][INFO][4498935296][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-18 16:56:27,613][INFO][4498935296][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-18 16:56:27,614][WARNING][4498935296][speed_test.py:374]Re-testing node.
[2021-10-18 16:56:27,614][INFO][4498935296][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-18 16:56:27,614][INFO][4498935296][speed_test.py:386][netflix] - [新加坡高级 IEPL 中继 C03 Netflix] - Loss: [0.00%] - TCP Ping: [115.00] - Google Loss: [0.00%] - Google Ping: [250.00] - AvgStSpeed: [0.00MB/s] - AvgMtSpeed: [0.00MB/s] - NAT Type: Full-cone NAT - Internal End: 10.10.20.57:54320 - Public End: 50.7.253.98:19222
[2021-10-18 16:56:27,615][INFO][4498935296][base_client.py:52] ========== 
[2021-10-18 16:56:28,623][INFO][4498935296][export_result.py:60]Time Used : 00:02:50
[2021-10-18 16:56:28,623][INFO][4498935296][export_result.py:46]Set colors as origin.
[2021-10-18 16:56:28,851][INFO][4498935296][export_result.py:263]Result image saved as ./results/2021-10-18-16-56-28.png
