[2021-10-20 16:36:12,484][INFO][4609969664][main.py:88]SSRSpeed 1.01, Web Api Version 0.5.2
[2021-10-20 16:36:12,485][INFO][4609969664][requirements_check.py:73]Checking libsodium.
[2021-10-20 16:41:42,776][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 16:41:42,777][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:41:43,782][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇭🇰 香港vm②V2 | 三网 | 解锁奈飞| 直连 [12/221]
[2021-10-20 16:41:43,794][INFO][4609969664][client_v2ray.py:36]Starting v2ray-core with server vmshell.xiaofeng.us:443
[2021-10-20 16:41:44,801][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:41:45,813][INFO][4609969664][geo_ip.py:46]Translating vmshell.xiaofeng.us to ipv4.
[2021-10-20 16:41:45,815][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:41:47,302][INFO][4609969664][speed_test.py:111]Node inbound IP : 150.129.218.23, Geo : China Unknown City, Cnservers LLC
[2021-10-20 16:41:47,303][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:41:48,841][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 16:41:49,850][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:41:51,005][INFO][4609969664][speed_test.py:127]Node outbound IP : 150.129.218.23, Geo : China Unknown City, Cnservers LLC
[2021-10-20 16:41:51,006][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:41:53,113][INFO][4609969664][speed_test.py:153]Netflix IP : 150.129.218.23
[2021-10-20 16:41:54,956][INFO][4609969664][speed_test.py:170]Netflix test result: 原生解锁.
[2021-10-20 16:41:54,957][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 16:41:55,695][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:41:55,696][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 16:41:55,696][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:41:56,701][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇷🇺 西伯利亚 | 解锁奈飞| 直连 [13/221]
[2021-10-20 16:41:56,712][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server lmz.xiaofeng01.ga:11405
[2021-10-20 16:41:57,717][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:41:58,725][INFO][4609969664][geo_ip.py:46]Translating lmz.xiaofeng01.ga to ipv4.
[2021-10-20 16:41:58,726][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:41:59,866][INFO][4609969664][speed_test.py:111]Node inbound IP : 194.5.78.128, Geo : Russia Unknown City, LLC Baxet
[2021-10-20 16:41:59,867][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:42:03,556][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 16:42:10,914][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:42:11,996][INFO][4609969664][speed_test.py:127]Node outbound IP : 194.5.78.128, Geo : Russia Unknown City, LLC Baxet
[2021-10-20 16:42:11,996][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:42:14,812][INFO][4609969664][speed_test.py:153]Netflix IP : 8.41.37.149
[2021-10-20 16:42:17,227][INFO][4609969664][speed_test.py:173]Netflix test result: DNS解锁.
[2021-10-20 16:42:17,228][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 16:42:20,254][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:42:20,254][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 16:42:20,254][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:42:21,256][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 TripodCloud CN2GIA | 三网| 直连 [14/221]
[2021-10-20 16:42:21,269][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server tro.xiaofeng01.ml:15103
[2021-10-20 16:42:22,272][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:42:23,278][INFO][4609969664][geo_ip.py:46]Translating tro.xiaofeng01.ml to ipv4.
[2021-10-20 16:42:23,281][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:42:24,886][INFO][4609969664][speed_test.py:111]Node inbound IP : 107.148.248.110, Geo : China Hangzhou, Peg Tech
[2021-10-20 16:42:24,887][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:42:28,521][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 16:42:33,274][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:42:34,561][INFO][4609969664][speed_test.py:127]Node outbound IP : 107.148.248.110, Geo : China Hangzhou, Peg Tech
[2021-10-20 16:42:34,561][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:42:36,492][INFO][4609969664][speed_test.py:153]Netflix IP : 107.148.248.110
[2021-10-20 16:42:37,505][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 16:42:37,505][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 16:42:38,744][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:42:38,745][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 16:42:38,745][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:42:39,750][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇺🇸 美国圣何塞① | 联通| 直连 [15/221]
[2021-10-20 16:42:39,756][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server lq01.ml:11402
[2021-10-20 16:42:40,761][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:42:41,770][INFO][4609969664][geo_ip.py:46]Translating lq01.ml to ipv4.
[2021-10-20 16:42:41,773][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:42:43,255][INFO][4609969664][speed_test.py:111]Node inbound IP : 23.234.244.157, Geo : United States Unknown City, Multacom Corporation
[2021-10-20 16:42:43,255][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:42:47,023][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 16:42:52,626][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:42:54,065][INFO][4609969664][speed_test.py:127]Node outbound IP : 23.234.244.157, Geo : United States Unknown City, Multacom Corporation
[2021-10-20 16:42:54,065][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:42:57,173][INFO][4609969664][speed_test.py:153]Netflix IP : 23.234.244.157
[2021-10-20 16:42:59,523][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 16:42:59,524][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 16:43:02,545][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:43:02,546][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 16:43:02,546][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:43:03,548][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇺🇸 美国洛杉矶② | 联通| 直连 [16/221]
[2021-10-20 16:43:03,558][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server jiedian.xxcr.tk:11300
[2021-10-20 16:43:04,565][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:43:05,569][ERROR][4609969664][speed_test.py:297]An error occurred:
Traceback (most recent call last):
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 787, in connect
    super(socksocket, self).connect(proxy_addr)
ConnectionRefusedError: [Errno 61] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/speed_test/speed_test.py", line 287, in __start_test
    check_port(LOCAL_PORT)
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/utils/port_checker.py", line 8, in check_port
    s.connect(("127.0.0.1", port))
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 47, in wrapper
    return function(*args, **kwargs)
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 800, in connect
    raise ProxyConnectionError(msg, error)
socks.ProxyConnectionError: Error connecting to SOCKS5 proxy 127.0.0.1:1087: [Errno 61] Connection refused
[2021-10-20 16:43:06,579][ERROR][4609969664][speed_test.py:297]An error occurred:
Traceback (most recent call last):
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 787, in connect
    super(socksocket, self).connect(proxy_addr)
ConnectionRefusedError: [Errno 61] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/speed_test/speed_test.py", line 287, in __start_test
    check_port(LOCAL_PORT)
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/utils/port_checker.py", line 8, in check_port
    s.connect(("127.0.0.1", port))
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 47, in wrapper
    return function(*args, **kwargs)
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 800, in connect
    raise ProxyConnectionError(msg, error)
socks.ProxyConnectionError: Error connecting to SOCKS5 proxy 127.0.0.1:1087: [Errno 61] Connection refused
[2021-10-20 16:43:07,585][ERROR][4609969664][speed_test.py:297]An error occurred:
Traceback (most recent call last):
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 787, in connect
    super(socksocket, self).connect(proxy_addr)
ConnectionRefusedError: [Errno 61] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/speed_test/speed_test.py", line 287, in __start_test
    check_port(LOCAL_PORT)
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/utils/port_checker.py", line 8, in check_port
    s.connect(("127.0.0.1", port))
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 47, in wrapper
    return function(*args, **kwargs)
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 800, in connect
    raise ProxyConnectionError(msg, error)
socks.ProxyConnectionError: Error connecting to SOCKS5 proxy 127.0.0.1:1087: [Errno 61] Connection refused
[2021-10-20 16:43:07,587][ERROR][4609969664][speed_test.py:299]Port 1087 closed.
[2021-10-20 16:43:08,593][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇺🇸 美国DC③ | 联通| 直连 [17/221]
[2021-10-20 16:43:08,604][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server yzf.xiaofeng01.ml:12000
[2021-10-20 16:43:09,607][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:43:10,617][INFO][4609969664][geo_ip.py:46]Translating yzf.xiaofeng01.ml to ipv4.
[2021-10-20 16:43:10,619][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:43:12,069][INFO][4609969664][speed_test.py:111]Node inbound IP : 107.175.134.188, Geo : United States Ashburn, ColoCrossing
[2021-10-20 16:43:12,070][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:43:15,519][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 16:43:22,201][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:43:23,513][INFO][4609969664][speed_test.py:127]Node outbound IP : 107.175.134.188, Geo : United States Ashburn, ColoCrossing
[2021-10-20 16:43:23,513][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:43:25,695][INFO][4609969664][speed_test.py:153]Netflix IP : 107.175.134.188
[2021-10-20 16:43:27,516][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 16:43:27,517][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 16:43:28,701][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:43:28,701][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 16:43:28,702][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:43:29,705][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 66云CN2GIA | 三网| 直连 [18/221]
[2021-10-20 16:43:29,715][INFO][4609969664][client_v2ray.py:36]Starting v2ray-core with server cc.xiaofeng01.ml:15101
[2021-10-20 16:43:30,718][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:43:31,725][INFO][4609969664][geo_ip.py:46]Translating cc.xiaofeng01.ml to ipv4.
[2021-10-20 16:43:31,760][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:43:32,860][INFO][4609969664][speed_test.py:111]Node inbound IP : 202.5.30.176, Geo : United States Ashburn, HostUS
[2021-10-20 16:43:32,860][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:43:35,403][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 16:43:37,234][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:43:38,073][INFO][4609969664][speed_test.py:127]Node outbound IP : 202.5.30.176, Geo : United States Ashburn, HostUS
[2021-10-20 16:43:38,073][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:43:39,657][INFO][4609969664][speed_test.py:153]Netflix IP : 202.5.30.176
[2021-10-20 16:43:40,969][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 16:43:40,970][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 16:43:41,838][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:43:41,839][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 16:43:41,840][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:43:42,846][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇰🇷 韩国|kr① [19/221]
[2021-10-20 16:43:42,857][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server jgw.xiaofeng01.ml:12003
[2021-10-20 16:43:43,865][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:43:44,869][INFO][4609969664][geo_ip.py:46]Translating jgw.xiaofeng01.ml to ipv4.
[2021-10-20 16:43:44,870][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:43:47,127][INFO][4609969664][speed_test.py:111]Node inbound IP : 140.238.14.125, Geo : South Korea Seoul, Oracle Cloud
[2021-10-20 16:43:47,128][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:43:49,576][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 16:43:55,629][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:43:57,957][INFO][4609969664][speed_test.py:127]Node outbound IP : 140.238.14.125, Geo : South Korea Seoul, Oracle Cloud
[2021-10-20 16:43:57,957][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:44:01,459][INFO][4609969664][speed_test.py:153]Netflix IP : 140.238.14.125
[2021-10-20 16:44:03,201][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 16:44:03,201][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 16:44:04,543][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:44:04,544][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 16:44:04,544][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:44:05,549][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇰🇷 韩国|kr② [20/221]
[2021-10-20 16:44:05,556][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server cms.xxcr.tk:15202
[2021-10-20 16:44:06,560][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:44:07,569][ERROR][4609969664][speed_test.py:297]An error occurred:
Traceback (most recent call last):
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 787, in connect
    super(socksocket, self).connect(proxy_addr)
ConnectionRefusedError: [Errno 61] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/speed_test/speed_test.py", line 287, in __start_test
    check_port(LOCAL_PORT)
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/utils/port_checker.py", line 8, in check_port
    s.connect(("127.0.0.1", port))
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 47, in wrapper
    return function(*args, **kwargs)
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 800, in connect
    raise ProxyConnectionError(msg, error)
socks.ProxyConnectionError: Error connecting to SOCKS5 proxy 127.0.0.1:1087: [Errno 61] Connection refused
[2021-10-20 16:44:08,576][ERROR][4609969664][speed_test.py:297]An error occurred:
Traceback (most recent call last):
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 787, in connect
    super(socksocket, self).connect(proxy_addr)
ConnectionRefusedError: [Errno 61] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/speed_test/speed_test.py", line 287, in __start_test
    check_port(LOCAL_PORT)
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/utils/port_checker.py", line 8, in check_port
    s.connect(("127.0.0.1", port))
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 47, in wrapper
    return function(*args, **kwargs)
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 800, in connect
    raise ProxyConnectionError(msg, error)
socks.ProxyConnectionError: Error connecting to SOCKS5 proxy 127.0.0.1:1087: [Errno 61] Connection refused
[2021-10-20 16:44:09,578][ERROR][4609969664][speed_test.py:297]An error occurred:
Traceback (most recent call last):
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 787, in connect
    super(socksocket, self).connect(proxy_addr)
ConnectionRefusedError: [Errno 61] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/speed_test/speed_test.py", line 287, in __start_test
    check_port(LOCAL_PORT)
  File "/Users/chinnsenn/Developments.localized/PythonProjects/SSRSpeedN-Mod/ssrspeed/utils/port_checker.py", line 8, in check_port
    s.connect(("127.0.0.1", port))
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 47, in wrapper
    return function(*args, **kwargs)
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/socks.py", line 800, in connect
    raise ProxyConnectionError(msg, error)
socks.ProxyConnectionError: Error connecting to SOCKS5 proxy 127.0.0.1:1087: [Errno 61] Connection refused
[2021-10-20 16:44:09,579][ERROR][4609969664][speed_test.py:299]Port 1087 closed.
[2021-10-20 16:44:10,583][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇰🇷 韩国|kr③ [21/221]
[2021-10-20 16:44:10,593][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server arm.freefly.video:12004
[2021-10-20 16:44:11,597][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:44:12,604][INFO][4609969664][geo_ip.py:46]Translating arm.freefly.video to ipv4.
[2021-10-20 16:44:12,606][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:44:14,906][INFO][4609969664][speed_test.py:111]Node inbound IP : 146.56.135.66, Geo : South Korea Seoul, Oracle Cloud
[2021-10-20 16:44:14,907][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:44:18,594][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 16:44:27,458][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:44:30,524][INFO][4609969664][speed_test.py:127]Node outbound IP : 146.56.135.66, Geo : South Korea Seoul, Oracle Cloud
[2021-10-20 16:44:30,525][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:44:33,203][INFO][4609969664][speed_test.py:153]Netflix IP : 146.56.135.66
[2021-10-20 16:44:35,787][INFO][4609969664][speed_test.py:170]Netflix test result: 原生解锁.
[2021-10-20 16:44:35,788][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 16:44:41,157][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:44:41,157][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 16:44:41,158][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 16:44:42,164][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇭🇰 HongKong01 [22/221]
[2021-10-20 16:44:42,176][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server aznat1.xiaomai.my03.com:11310
[2021-10-20 16:44:43,183][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:44:44,196][INFO][4609969664][geo_ip.py:46]Translating aznat1.xiaomai.my03.com to ipv4.
[2021-10-20 16:44:44,198][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:44:49,233][ERROR][4609969664][geo_ip.py:73]Geo IP Timeout.
[2021-10-20 16:44:49,234][INFO][4609969664][speed_test.py:111]Node inbound IP : 20.205.97.134, Geo : N/A Unknown City, N/A
[2021-10-20 16:44:49,234][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:44:52,244][WARNING][4609969664][ping.py:33]TCP Ping (aznat1.xiaomai.my03.com,11310) Timeout 1 times.
[2021-10-20 16:44:55,252][WARNING][4609969664][ping.py:33]TCP Ping (aznat1.xiaomai.my03.com,11310) Timeout 2 times.
[2021-10-20 16:44:58,261][WARNING][4609969664][ping.py:33]TCP Ping (aznat1.xiaomai.my03.com,11310) Timeout 3 times.
[2021-10-20 16:44:59,269][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:45:04,304][ERROR][4609969664][geo_ip.py:73]Geo IP Timeout.
[2021-10-20 16:45:04,305][INFO][4609969664][speed_test.py:127]Node outbound IP : N/A, Geo : N/A Unknown City, N/A
[2021-10-20 16:45:04,305][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:45:14,369][ERROR][4609969664][speed_test.py:177]代理服务器连接异常：(MaxRetryError("SOCKSHTTPSConnectionPool(host='www.netflix.com', port=443): Max retries exceeded with url: /title/70242311 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1129)')))"),)
[2021-10-20 16:45:15,381][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇭🇰 HongKong02 [23/221]
[2021-10-20 16:45:15,391][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server aznat1.xiaomai.my03.com:11311
[2021-10-20 16:45:16,401][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:45:17,410][INFO][4609969664][geo_ip.py:46]Translating aznat1.xiaomai.my03.com to ipv4.
[2021-10-20 16:45:17,413][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:45:22,466][ERROR][4609969664][geo_ip.py:73]Geo IP Timeout.
[2021-10-20 16:45:22,466][INFO][4609969664][speed_test.py:111]Node inbound IP : 20.205.97.134, Geo : N/A Unknown City, N/A
[2021-10-20 16:45:22,467][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 16:45:25,478][WARNING][4609969664][ping.py:33]TCP Ping (aznat1.xiaomai.my03.com,11311) Timeout 1 times.
[2021-10-20 16:45:28,486][WARNING][4609969664][ping.py:33]TCP Ping (aznat1.xiaomai.my03.com,11311) Timeout 2 times.
[2021-10-20 16:45:31,499][WARNING][4609969664][ping.py:33]TCP Ping (aznat1.xiaomai.my03.com,11311) Timeout 3 times.
[2021-10-20 16:45:32,508][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:45:37,543][ERROR][4609969664][geo_ip.py:73]Geo IP Timeout.
[2021-10-20 16:45:37,544][INFO][4609969664][speed_test.py:127]Node outbound IP : N/A, Geo : N/A Unknown City, N/A
[2021-10-20 16:45:37,544][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 16:45:47,581][ERROR][4609969664][speed_test.py:177]代理服务器连接异常：(MaxRetryError("SOCKSHTTPSConnectionPool(host='www.netflix.com', port=443): Max retries exceeded with url: /title/70242311 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1129)')))"),)
[2021-10-20 16:45:48,593][INFO][4609969664][speed_test.py:242]Starting test netflix - 1 加入用户群: https://t.me/joinchat/j_AxEbSzcX85NWI1 [24/221]
[2021-10-20 16:45:48,603][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server 127.0.0.1:33400
[2021-10-20 16:45:49,612][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 16:45:50,625][INFO][4609969664][geo_ip.py:46]Translating 127.0.0.1 to ipv4.
[2021-10-20 16:45:50,626][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 16:45:50,650][ERROR][4609969664][geo_ip.py:76]Geo IP Failed.
Traceback (most recent call last):
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/urllib3/connectionpool.py", line 699, in urlopen
    httplib_response = self._make_request(
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/urllib3/connectionpool.py", line 382, in _make_request
    self._validate_conn(conn)
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/urllib3/connectionpool.py", line 1010, in _validate_conn
    conn.connect()
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/urllib3/connection.py", line 411, in connect
    self.sock = ssl_wrap_socket(
  File "/Users/chinnsenn/.pyenv/versions/3.9.5/lib/python3.9/site-packages/urllib3/util/ssl_.py", line 449, in ssl_wrap_socket
    ssl_sock = _ssl_wrap_socket_impl(
