[2021-10-18 17:01:05,784][INFO][4490935808][main.py:88]SSRSpeed 1.01, Web Api Version 0.5.2
[2021-10-18 17:01:05,784][INFO][4490935808][requirements_check.py:73]Checking libsodium.
[2021-10-18 17:04:06,440][INFO][4490935808][speed_test.py:386][netflix] - [新加坡高级 IEPL 中继 C01 Netflix] - Loss: [0.00%] - TCP Ping: [77.00] - Google Loss: [0.00%] - Google Ping: [218.00] - AvgStSpeed: [0.00MB/s] - AvgMtSpeed: [0.00MB/s] - NAT Type: Full-cone NAT - Internal End: 10.10.20.57:54320 - Public End: 50.7.253.98:44766
[2021-10-18 17:04:06,440][INFO][4490935808][base_client.py:52] ========== 
[2021-10-18 17:04:07,444][INFO][4490935808][speed_test.py:242]Starting test netflix - 新加坡高级 IEPL 中继 C02 Netflix [12/13]
[2021-10-18 17:04:07,455][INFO][4490935808][client_shadowsocks.py:36]Starting Shadowsocks-libev with server sgp12.cathayroute.com:33400
[2021-10-18 17:04:08,460][INFO][4490935808][speed_test.py:276]Client started.
[2021-10-18 17:04:09,468][INFO][4490935808][geo_ip.py:46]Translating sgp12.cathayroute.com to ipv4.
[2021-10-18 17:04:09,470][INFO][4490935808][geo_ip.py:63]Starting Geo IP.
[2021-10-18 17:04:10,486][INFO][4490935808][speed_test.py:111]Node inbound IP : 162.14.13.189, Geo : Hong Kong Unknown City, Tencent cloud computing
[2021-10-18 17:04:10,487][INFO][4490935808][speed_test_methods.py:72]Testing latency to server.
[2021-10-18 17:04:12,605][INFO][4490935808][speed_test_methods.py:68]Testing latency to google.
[2021-10-18 17:04:14,903][INFO][4490935808][geo_ip.py:63]Starting Geo IP.
[2021-10-18 17:04:15,987][INFO][4490935808][speed_test.py:127]Node outbound IP : 50.7.253.98, Geo : Singapore Singapore, Fdcservers
[2021-10-18 17:04:15,988][INFO][4490935808][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-18 17:04:18,581][INFO][4490935808][speed_test.py:153]Netflix IP : 39.109.245.22
[2021-10-18 17:04:21,246][INFO][4490935808][speed_test.py:173]Netflix test result: DNS解锁.
[2021-10-18 17:04:21,247][INFO][4490935808][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-18 17:04:22,093][INFO][4490935808][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-18 17:04:22,093][WARNING][4490935808][speed_test.py:374]Re-testing node.
[2021-10-18 17:04:22,093][INFO][4490935808][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-18 17:04:22,094][INFO][4490935808][speed_test.py:386][netflix] - [新加坡高级 IEPL 中继 C02 Netflix] - Loss: [0.00%] - TCP Ping: [111.00] - Google Loss: [0.00%] - Google Ping: [229.00] - AvgStSpeed: [0.00MB/s] - AvgMtSpeed: [0.00MB/s] - NAT Type: Full-cone NAT - Internal End: 10.10.20.57:54320 - Public End: 50.7.253.98:62735
[2021-10-18 17:04:22,094][INFO][4490935808][base_client.py:52] ========== 
[2021-10-18 17:04:23,098][INFO][4490935808][speed_test.py:242]Starting test netflix - 新加坡高级 IEPL 中继 C03 Netflix [13/13]
[2021-10-18 17:04:23,110][INFO][4490935808][client_shadowsocks.py:36]Starting Shadowsocks-libev with server sgp13.cathayroute.com:33400
[2021-10-18 17:04:24,114][INFO][4490935808][speed_test.py:276]Client started.
[2021-10-18 17:04:25,124][INFO][4490935808][geo_ip.py:46]Translating sgp13.cathayroute.com to ipv4.
[2021-10-18 17:04:25,126][INFO][4490935808][geo_ip.py:63]Starting Geo IP.
[2021-10-18 17:04:26,023][INFO][4490935808][speed_test.py:111]Node inbound IP : 162.14.13.189, Geo : Hong Kong Unknown City, Tencent cloud computing
[2021-10-18 17:04:26,023][INFO][4490935808][speed_test_methods.py:72]Testing latency to server.
[2021-10-18 17:04:27,876][INFO][4490935808][speed_test_methods.py:68]Testing latency to google.
[2021-10-18 17:04:29,912][INFO][4490935808][geo_ip.py:63]Starting Geo IP.
[2021-10-18 17:04:30,933][INFO][4490935808][speed_test.py:127]Node outbound IP : 50.7.253.98, Geo : Singapore Singapore, Fdcservers
[2021-10-18 17:04:30,933][INFO][4490935808][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-18 17:04:33,693][INFO][4490935808][speed_test.py:153]Netflix IP : 39.109.245.22
[2021-10-18 17:04:36,408][INFO][4490935808][speed_test.py:173]Netflix test result: DNS解锁.
[2021-10-18 17:04:36,409][INFO][4490935808][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-18 17:04:38,000][INFO][4490935808][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-18 17:04:38,000][WARNING][4490935808][speed_test.py:374]Re-testing node.
[2021-10-18 17:04:38,000][INFO][4490935808][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-18 17:04:38,001][INFO][4490935808][speed_test.py:386][netflix] - [新加坡高级 IEPL 中继 C03 Netflix] - Loss: [0.00%] - TCP Ping: [84.00] - Google Loss: [0.00%] - Google Ping: [203.00] - AvgStSpeed: [0.00MB/s] - AvgMtSpeed: [0.00MB/s] - NAT Type: Full-cone NAT - Internal End: 10.10.20.57:54320 - Public End: 50.7.253.98:27457
[2021-10-18 17:04:38,001][INFO][4490935808][base_client.py:52] ========== 
[2021-10-18 17:04:39,023][INFO][4490935808][export_result.py:60]Time Used : 00:03:27
[2021-10-18 17:04:39,023][INFO][4490935808][export_result.py:46]Set colors as origin.
[2021-10-18 17:04:39,290][INFO][4490935808][export_result.py:263]Result image saved as ./results/2021-10-18-17-04-39.png
